image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1456839864878878_vs_2490381714487285(8)\2490381714487285_2024.png,severe,severe,90,40,90,30,0,"Extensive building debris, defoliated trees line damaged street.","Extensive building debris and defoliated trees line a dirt road, indicating severe structural and environmental damage.","Extensive building debris, including wood and metal fragments, is scattered along both sides of a dirt road. Many trees are defoliated, and some power lines appear affected. This scene depicts widespread damage to structures and vegetation, suggesting a severe impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1457680035009913_vs_986664766537881(7)\986664766537881_2024.png,severe,moderate,85,0,75,5,0,Extensive building debris lines street between elevated homes post-disaster.,"Extensive building debris lines a dry dirt road between elevated homes, indicating moderate post-disaster impact.","Extensive building debris, including scattered materials and household items, heavily lines a dry dirt road between elevated homes. While main structures and power lines appear intact, the significant amount of debris suggests a moderate post-disaster impact on the area, requiring substantial cleanup efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1459481688167276_vs_1703741153539705(7)\1703741153539705_2024.png,severe,severe,95,0,90,40,0,"Extensive building debris, damaged ground visible along a rutted dirt road.",Extensive building debris and a heavily rutted dirt road indicate severe damage in this area.,"Extensive building debris and scattered materials are visible along a heavily rutted dirt road, indicating severe structural damage. While some elevated buildings appear to stand, ground-level structures are largely destroyed. The muddy, uneven terrain further highlights the significant impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1459999921243888_vs_1306128860411471(7)\1306128860411471_2024.png,severe,severe,90,60,85,40,0,"Extensive building debris, damaged trees, and sagging power lines visible on dirt road.","Extensive building debris and damaged trees line a dirt road, with sagging power lines visible overhead.","Significant building debris and damaged, defoliated trees are scattered along both sides of a dirt road. Piles of wood, siding, and other construction materials indicate widespread structural damage. Sagging power lines are also visible overhead, suggesting infrastructure impact in this post-disaster scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1460738357825722_vs_7834050236695603(7)\7834050236695603_2024.png,severe,moderate,85,10,70,30,0,"Building Debris, Sagging Power Lines Visible on Unpaved Road.",Significant building debris and potentially sagging power lines are visible along an unpaved road.,"A street-level view reveals moderate damage, primarily characterized by a large pile of building debris, including wood and other materials, alongside an unpaved road. Overhead, power lines appear to be sagging, indicating potential infrastructure damage. While no major fallen trees are present, some trees show signs of stress or minor branch damage. The area is dry with no visible flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1464622171003828_vs_1995785454196158(7)\1995785454196158_2024.png,severe,severe,95,90,80,40,0,"Widespread fallen trees, building debris line dirt road after disaster.","Extensive fallen trees and building debris are scattered along a dirt road, indicating severe post-disaster damage.","The scene reveals severe post-disaster damage with numerous fallen trees and large piles of building debris scattered along a dirt road. Many trees are defoliated or broken, and structures appear damaged or collapsed, contributing to the widespread wreckage visible under a clear sky."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\147090805115414_vs_1951109815395149(2)\1951109815395149_2024.png,severe,moderate,70,45,5,25,0,"Defoliated trees, scattered debris visible along coastal road; infrastructure intact.","Defoliated trees and scattered vegetation debris line a coastal road, with buildings and infrastructure largely intact.","Widespread defoliation of trees and scattered vegetation debris are visible along a coastal road, indicating moderate impact. Despite the significant tree damage, buildings on stilts appear structurally sound, and power poles remain upright, suggesting infrastructure largely withstood the event. The sandy road is clear and dry."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1475797303273483_vs_1048289200208529(7)\1048289200208529_2024.png,severe,severe,90,80,70,20,0,"Widespread tree damage, building debris visible on a severely impacted street.","Severe tree damage and scattered building debris are visible along a dry, unpaved road.","Severe tree damage is widespread, with many trees defoliated, broken, or leaning. Significant building debris, including corrugated metal, is scattered across the landscape. A small shed shows structural damage, while power lines appear tangled in the distance, indicating substantial impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1478688259546605_vs_869603015280889(7)\869603015280889_2024.png,severe,severe,90,5,85,25,0,"Extensive building debris, damaged structures visible on dirt road.","Extensive building debris and damaged structures line a dirt road under a clear sky, indicating severe localized impact.","Extensive building debris, including wood and metal fragments, is piled high along a dirt road. An elevated structure behind the debris appears damaged. While trees remain standing and the road is dry, the significant structural damage suggests a severe localized impact from a recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1478916122882983_vs_1379783282977440(7)\1379783282977440_2024.png,severe,moderate,85,5,5,70,0,Damaged powerline visible on sandy road with defoliated trees.,A damaged powerline hangs over a sandy road lined with defoliated trees under a clear sky.,"A damaged powerline is clearly visible hanging from a utility pole over a dry, sandy road. Many trees lining the path appear defoliated or damaged, though no large trees are completely fallen. A house on stilts stands in the background, and the sky is clear."
