image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1456839864878878_vs_2490381714487285(8)\2490381714487285_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Fallen Trees and Extensive Building Debris,Severe destruction with numerous fallen trees and scattered debris.,"The area shows severe damage with significant building debris scattered across the road and several fallen trees. Damaged infrastructure is visible, indicating a challenging recovery ahead."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1457680035009913_vs_986664766537881(7)\986664766537881_2024.png,severe,moderate,75,20,60,40,0,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Moderate damage includes building debris and damaged infrastructure.,"The area shows moderate damage with significant building debris scattered around and some damaged infrastructure, including poles and barriers. No flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1459481688167276_vs_1703741153539705(7)\1703741153539705_2024.png,severe,moderate,75,30,40,20,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered across the landscape. Some infrastructure appears affected, but flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1459999921243888_vs_1306128860411471(7)\1306128860411471_2024.png,severe,moderate,75,60,70,40,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered around. Damaged infrastructure is visible, but flooding is minimal, indicating a recovery path may be possible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1460738357825722_vs_7834050236695603(7)\7834050236695603_2024.png,severe,moderate,75,20,60,10,0,Moderate Damage with Building Debris and Fallen Trees,Building debris and fallen trees indicate moderate damage.,"The area shows moderate damage, characterized by scattered building debris and a few fallen trees, while infrastructure remains largely intact and roads are clear."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1464622171003828_vs_1995785454196158(7)\1995785454196158_2024.png,severe,moderate,75,60,70,40,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and scattered building debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered across the street. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\147090805115414_vs_1951109815395149(2)\1951109815395149_2024.png,severe,moderate,75,50,30,20,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, but some signs of damage are present. No flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1475797303273483_vs_1048289200208529(7)\1048289200208529_2024.png,severe,moderate,75,60,40,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with numerous fallen trees and scattered building debris. Infrastructure appears partially affected, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1478688259546605_vs_869603015280889(7)\869603015280889_2024.png,severe,moderate,75,60,70,40,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with visible fallen trees and significant building debris scattered across the street. Damaged infrastructure is present, but no flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1478916122882983_vs_1379783282977440(7)\1379783282977440_2024.png,severe,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Mild damage includes fallen trees and minor building debris.,"The area shows mild damage with some fallen trees and minimal building debris. Damaged infrastructure is present but limited, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\148536691635095_vs_2910949499043605(2)\2910949499043605_2024.png,severe,moderate,75,60,40,30,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with visible fallen trees and scattered building debris. Infrastructure appears mostly intact, with no flooding on roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\148745664897282_vs_1293697775405678(2)\1293697775405678_2024.png,severe,severe,85,40,75,60,0,Severe Damage: Building Debris and Fallen Trees Visible,Severe damage evident with significant building debris and fallen trees.,"The area shows severe damage with substantial building debris scattered throughout and several fallen trees. Damaged infrastructure is also present, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\148805474937020_vs_895728079150143(2)\895728079150143_2024.png,severe,moderate,75,30,70,40,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes significant building debris and fallen trees.,"The area shows moderate damage with substantial building debris scattered around and several fallen trees. Damaged infrastructure is also present, indicating the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\149118404857961_vs_538798475552338(2)\538798475552338_2024.png,severe,mild,75,10,20,30,0,Mild Damage: Some Fallen Trees and Building Debris,Mild damage observed with fallen trees and scattered debris.,"The area shows mild damage with a few fallen trees and scattered building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1499168564162385_vs_1637373553513139(7)\1637373553513139_2024.png,severe,mild,75,10,5,0,20,Mild Damage: Minor Flooding and Few Fallen Trees,Minor flooding and a few fallen trees observed.,"The area shows mild damage with minor flooding on roads and a few fallen trees. Building debris is minimal, and infrastructure appears intact, indicating a relatively low impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\149936381489428_vs_1653678821876230(2)\1653678821876230_2024.png,severe,moderate,75,30,70,20,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes scattered building debris and fallen trees.,"The area shows moderate damage with significant building debris scattered around and several fallen trees. Damaged infrastructure is minimal, while no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1502353887262643_vs_1657806368117954(7)\1657806368117954_2024.png,severe,moderate,75,0,60,40,0,Moderate Damage: Building Debris and Infrastructure Issues,Moderate damage observed with building debris and infrastructure concerns.,"The area shows moderate damage with scattered building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a focused impact on structures."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1510761016403400_vs_2863880300435029(7)\2863880300435029_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1512263896182396_vs_2334195833601289(7)\2334195833601289_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the road. Damaged infrastructure is present, but no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1516301872442869_vs_3035855376555105(9)\3035855376555105_2024.png,severe,severe,85,0,90,70,0,Severe Damage with Extensive Building Debris Observed,Severe destruction evident with significant building debris.,"The area shows severe damage characterized by extensive building debris scattered throughout. Damaged infrastructure is visible, indicating significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\151861994629168_vs_3523614647941480(2)\3523614647941480_2024.png,severe,moderate,75,60,50,30,20,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with numerous fallen trees and scattered building debris. Some infrastructure appears affected, while minimal flooding is visible on the roads."
